id	systematic_name	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	common_name
5701	YPL095C	0.52302873	0.21176144	-0.32990655	0.09537232	-0.4024424	0.13242368	0.45487624	0.4854763	0.27908617	-0.04324125	-0.57163227	-0.38098577	0.23846409	-0.08540613	0.47692814	0.011743125	-0.10555145	-0.346015	0.029424643	0.22575344	-0.2590295	0.4722184	-0.21022022	0.27094838	0.30417258	0.8073231	0.05447571	-0.047376182	-0.071913235	0.9527278	0.061313257	0.39450535	-0.3520938	-0.5533068	0.4147051	-0.11082234	0.45494264	0.48593944	0.049297046	0.09371311	-0.09282646	0.09994	-0.040413626	-0.14973074	-0.39909965	-0.2503096	-0.50744295	-0.008195711	0.27783877	0.25545615	0.03168195	0.118083216	0.12849021	0.09466402	-0.050372858	-0.61040694	-0.54076064	-0.2600314	0.18889119	-0.5223088	0.24473736	-0.31743026	-0.12465408	0.16333665	-0.44184116	-0.19656362	-0.109098315	-0.87329274	0.036882374	-0.16367577	0.5527779	0.25833407	0.35168967	0.34858385	-0.17490424	0.13072592	-0.4409361	0.42977145	0.008598937	-0.33760235	0.18808912	-0.16445078	-0.47594088	0.42158866	0.33023748	0.24312945	0.44405594	-0.10947897	0.122988954	0.32735172	-0.2602695	0.026687391	0.23895808	-0.33282408	-0.05817079	-0.16800824	0.037761394	0.15097883	-0.14078207	-0.3353731	-0.27677354	-0.4015561	0.20476614	0.060800042	-0.08433089	-0.30715787	0.4294577	0.19082285	-0.013598281	0.035781775	0.41102278	0.03465024	0.11362436	0.15823053	0.081319675	-0.018827463	-0.19359112	-0.21181458	0.079456195	-0.27933207	0.14891523	-0.1124482	0.10410207	-0.041232277	0.4643553	-0.2821131	-0.07468737	0.53657526	EEB1
5702	YPL096W	0.52534145	-0.3654022	0.27639636	-0.14775573	-0.26686034	-0.33657336	0.2308265	0.14696263	0.55317587	0.014602107	0.10901021	-0.89642864	-0.06486641	-0.18553753	-0.013458889	0.61399025	-0.38575894	-0.72365737	0.07082267	0.34211004	0.8129274	-0.65532243	-0.019669535	0.40621603	-0.0076994887	0.76159495	-0.1629991	0.110337056	0.18915126	0.32485014	0.1508097	0.24085583	0.18014947	-0.10613609	-0.09239778	-0.79195124	-0.21002252	0.44744626	-0.5700479	0.21748427	0.05452589	0.077000335	-0.17733121	-0.4944906	-0.13725488	-0.29242542	0.20267528	0.29152158	-0.32017782	0.0252856	-0.3675955	-0.21252583	0.37157816	0.0704691	0.002844909	-0.24242873	-0.31258342	0.5086019	0.18678485	-0.40629083	0.5651265	0.3028678	-0.39514193	0.24791242	-0.49746606	-0.22133306	-0.19932458	-0.10848849	-0.12949954	0.26025444	0.34415963	-0.25307345	0.070494466	0.066928044	0.04166056	0.06432152	-0.05488786	-0.035801984	0.0105682835	-0.79875654	-0.17141424	-0.06088116	-0.34551683	0.0033646135	0.8554151	0.33134872	0.22087437	0.04203424	0.040117096	0.2058829	0.11509346	0.06767084	0.4993765	-0.037461393	-0.059336133	0.08107581	-0.47323915	0.4853964	0.037436593	-0.42765683	-0.36806315	-0.24129525	0.0900096	0.21027486	0.47301492	-0.46842328	-0.50177383	0.097156845	-0.08958007	-0.07333238	0.3560908	0.13258314	0.26576367	0.554606	-0.3112095	-0.008525221	-0.12135958	0.48642415	0.0027192	-0.4321317	-0.03822254	0.33057472	-0.23983625	-0.061371993	-0.17673045	0.13368924	-0.12529603	0.09730235	PNG1
5703	YPL097W	1.0483487	0.57120126	-0.25385126	0.23006812	-0.78905237	0.7590318	-0.0699337	0.07084673	-0.070080854	0.7895372	-0.71514004	-1.066059	0.010445904	-0.85177433	-0.48914856	-0.42425352	-0.358239	-1.0983468	0.8830462	-0.16101682	-0.39916763	0.045479286	-0.043741196	0.9201573	-0.5354635	0.65074307	-0.08036153	0.94047415	0.506822	0.028131196	0.26670742	1.3947948	-0.26321238	-1.1706544	-0.61756766	-0.18528524	0.07392701	0.87283194	-0.7266817	1.391182	-0.05428105	0.4252916	0.37724656	-0.81794345	-0.35314012	-0.28596133	-0.41543993	0.43568918	0.35791472	-0.6052183	-0.4887204	0.23987627	0.8355778	0.86301726	0.18603985	-1.3141016	-0.42223704	-0.04213073	-0.05915655	-0.41924104	-0.5864502	-1.4871471	0.1897159	0.10884538	-1.0976989	0.46233582	-0.19977267	-0.5826468	-0.53717804	-0.40923044	0.66084427	1.0921735	0.095171124	-0.72726524	-0.27803415	-0.7288391	0.4367559	0.37074038	-0.026170073	-0.84650195	0.47358388	-0.7912928	-0.9012939	0.34938467	-0.05579276	-0.028417781	0.183288	-0.32557398	0.94715744	-0.40100726	-0.14103465	-0.55240715	-0.14691208	-1.0391389	-0.35944346	0.06529585	0.19401234	-0.20612179	-0.8777123	-1.056081	-0.32421046	-0.23822083	-1.1810411	0.37469766	-0.23216246	0.18183172	-0.39866439	0.48141268	-0.5478039	-0.7202719	1.2746933	1.0456843	0.18696713	-0.39619437	0.6330966	-0.3411942	-0.041126616	-0.064262375	0.42643	-0.74388725	0.61418563	0.41544718	-0.09381826	0.15373026	1.0998647	-0.3082296	-0.4309438	0.9492797	MSY1
5704	YPL098C	0.5963106	-0.064604275	-0.41293356	-0.078969866	-0.36093608	-0.28844035	0.44825527	-0.21670566	0.09898099	0.23391882	-0.3336015	-0.79848456	0.078635685	-0.21862513	0.1878361	0.23424417	-0.24932833	-1.0841881	0.54225796	0.30991298	0.27821925	-0.4166305	0.14080973	0.51726496	-0.15638703	0.88132954	-0.09476592	-0.69902545	-0.19343334	1.1967782	0.09268209	0.7726943	0.46324587	-0.23670179	-0.5372155	-0.48799074	-0.19030581	0.24923348	-0.8763279	0.8555771	0.014865849	0.39077592	0.9064698	0.07546366	-0.15294223	-0.8407182	-0.31355974	1.0704564	-0.1326685	0.17579783	-0.3077733	0.02306787	0.53297037	-0.32075012	0.25786737	-0.74514645	-0.36953095	-0.12172333	0.38987476	-0.46045515	-0.32741454	-0.6022713	-0.09019389	0.23168898	-0.51461536	0.035585117	-1.0570732	-0.91111696	0.31900552	0.58308226	0.84634215	0.2643185	-0.056241058	0.6045914	0.18417141	-0.3574057	-0.48216	-0.045805644	0.37683982	-0.96927756	0.3782717	0.36012706	-0.21959884	-0.46714535	0.2991678	0.06753944	0.7774367	-0.6244333	0.16423918	0.21509013	0.7704971	0.072638445	0.289826	-0.69418395	-0.3514604	-0.31932914	0.1749911	0.2683892	0.010474862	-0.33423647	-0.21756974	-0.45920217	0.12184338	0.7338526	0.44382554	0.3331815	0.21608008	-0.08199654	0.16833486	-0.2574136	0.08601116	-0.029785039	0.12723932	0.071269445	0.3661777	0.2403671	-0.74031395	0.5915945	-0.20597018	-0.5875001	0.7970749	0.014594666	0.15930729	-0.1136111	0.19489415	-0.3050435	0.6888835	0.8687092	MGR2
5705	YPL099C	0.4199669	-0.20140228	0.13638528	0.119409405	-0.02197587	-0.3364828	0.39364055	0.20625068	-0.10133292	0.28873017	-0.14577158	0.32891154	-0.11230398	0.015150642	-0.004534337	-0.2751452	0.34052527	-0.26090252	-0.5454241	-0.28429568	0.105939284	-0.026175216	-0.13325317	0.35456097	0.014746604	0.2967421	-0.40708953	-0.15118112	-0.0036424182	0.42925632	0.19035055	0.11003189	-0.4957632	-0.32548356	-0.040903687	-0.3894776	0.23089442	0.10018261	-0.023015723	0.029495005	0.03459999	-0.060696997	0.03292172	-0.22243744	-0.22118571	-0.44531304	0.12780944	0.17808169	-0.052094065	0.43503672	0.21932782	0.13467124	-0.40331122	-0.28107482	0.018840868	-0.48638585	-0.34421965	0.069589406	0.7520989	-0.5222711	-0.04301693	-0.15202954	0.3369534	0.15244728	-0.48397273	0.04937499	0.15808015	0.07694477	-0.5475757	-0.097928196	0.23783633	0.19797696	0.14086385	0.059883744	0.040165044	0.02160969	-0.16431741	0.087288	-0.05019795	-0.1833788	0.3203858	-0.26995996	-0.27335182	-0.033487596	0.32921565	0.38706934	0.19699939	-0.30629027	0.05147716	0.11411904	-0.12540698	-0.021560919	0.28817979	0.22316779	0.050017156	-0.013796496	0.13939677	0.15809318	0.27876535	-0.6343545	0.038488604	0.12562753	0.41151738	-0.58732665	0.18132909	-0.6486546	0.030306479	-0.19466554	0.1358935	-0.25258744	0.18041684	0.28411236	0.56637114	0.23200396	-0.24485902	-0.074352846	-0.16849597	-0.45696825	-0.08216106	-0.16328944	0.31729138	-0.03196364	0.17279856	0.0028003897	-0.017449737	-0.3813715	-0.6446366	0.13247381	INA17
5706	YPL100W	0.5467135	0.3192997	-0.13474958	0.07840155	0.3600011	-0.011259325	0.43269986	-0.23763187	-0.08288064	0.15152466	-0.00069729774	-0.5463645	0.015122978	0.008686104	0.38346934	0.4339121	-0.09994678	-0.9606404	0.2289113	0.19869542	0.21664636	-0.06031219	0.51925224	-0.09417184	-0.0686566	0.5496779	-0.32593596	-0.53300303	0.38947475	0.53001153	0.38829073	0.5855268	0.586288	-0.6063311	-0.4673634	-0.6509761	0.18516149	0.73117155	-0.32257614	0.3003585	-0.5781714	0.3393289	0.51428074	0.40012825	-0.17446303	-0.4270533	-0.46563575	0.669821	-0.1075651	-0.26703528	-0.11135691	-0.20028315	0.5040688	-0.046246678	-0.29018912	-0.5383519	-0.18052809	0.054555632	0.60049546	-0.6184894	0.4193482	0.034538638	-0.8448206	0.33815965	-0.8274029	-0.10917111	-0.7688213	-0.61923397	0.3802253	0.33141896	0.49118137	0.111914	0.15223455	0.55369085	0.5181633	-0.00803902	0.07278904	0.17682068	0.22025831	-1.010179	0.20781821	0.029053507	-0.4647836	-0.3745458	0.58981144	0.7523714	0.41187328	-0.59396327	0.25533858	0.1752487	0.75906014	0.17232606	0.30620316	-0.031771205	-0.27584946	-0.34512588	0.026779061	0.2992819	0.7804046	-0.54299885	-0.14179622	-0.26992106	0.17030233	0.30380327	0.7049863	0.014902401	-0.03529622	-0.039125364	0.050677802	0.29535714	0.2435829	-0.33887038	-0.21909806	0.49187857	0.07897456	0.2312365	-0.5003959	0.38462695	-0.016972182	0.08344026	0.740702	-0.07771879	0.05387808	-0.41903654	-0.20522124	-0.27584967	0.14084497	0.49084765	ATG21
5707	YPL101W	0.24907333	-0.35079554	-0.5282518	-0.91631275	-0.68769735	0.09289456	-0.27766743	-0.4108315	-0.41947103	1.1475888	1.2641847	-1.1834829	-0.41567236	-0.73437625	-1.3922955	0.46654987	-0.17661701	-1.1252466	0.1729199	0.12011393	0.812249	-0.35682914	0.47229278	-0.16786693	-1.4156278	1.0109757	0.21089289	-1.0161133	0.25769413	8.893715e-05	0.39399067	1.1621643	0.6129517	-0.1183133	-0.06414157	-0.38627997	0.09707907	1.8633446	0.48795083	0.23623314	-0.9246626	0.8421868	-0.6331479	-0.06472863	-0.54871196	0.2742603	-0.2523609	0.073023215	0.90208626	-0.018104713	-0.62526506	0.52969116	0.6915176	1.0904602	-0.7723889	0.051638022	0.02812958	0.16629174	0.69598794	-0.56558	0.22826298	-0.7306903	-0.060873944	-0.25516853	-0.28415602	0.36245057	-0.40873936	0.6325782	0.43084428	0.6862916	0.9402501	1.2754136	1.7277739	-0.2828394	-0.37135366	0.12886886	0.8991024	-0.27702954	-0.41325724	-0.517234	1.1654453	-1.309874	-0.9470534	0.0008045826	0.37857023	0.9954035	-0.769647	-0.66619045	0.22436398	0.24172565	-0.3234868	-0.806006	-0.27243084	0.022516808	-0.9138362	0.7373304	0.15111335	0.32853317	-0.6116908	-1.7275785	-0.43005523	0.69526935	0.13902974	0.1183244	-0.04712324	0.14308454	-0.64768475	-0.16662231	-0.9153446	-0.9295547	1.8214922	-0.053042393	1.0996755	-0.30031884	-0.43308246	0.882767	0.12837009	-1.0010768	0.17573252	0.048144136	1.0098587	0.15869068	0.6991854	0.16327564	0.3814107	-0.34897915	-0.54893017	0.23682901	ELP4
5709	YPL103C	0.4639544	-0.09139961	-0.061787434	0.1342705	-0.33670503	-0.12024157	0.33705285	0.4009122	-0.38629645	0.242822	-0.065968335	-0.2760183	-0.012786969	0.120164074	0.09727869	-0.11723451	0.15562788	-0.0038743666	0.2497032	0.18284017	0.20629741	-0.33379596	-0.36586794	-0.17650093	0.009132713	0.669417	-0.31778497	-0.33261263	0.6997623	0.7090382	-0.07629331	0.13769677	-0.7502085	-0.38853854	0.21193255	-0.11108811	0.19678722	0.4114921	-0.42684874	0.4743164	-0.2992772	0.3360575	0.22919102	-0.1830867	-0.3662254	-0.37542248	-0.35528025	0.29315457	0.39881647	0.29475248	0.29723936	-0.100920364	-0.056810822	0.15590137	-0.11032771	-0.92048633	-0.39966208	-0.33573344	0.5512443	-0.512944	0.44739586	-0.2606524	-0.11106006	0.45676583	-0.54274297	0.16720834	0.070853285	-0.41664895	0.23239043	0.13929772	0.79190224	0.3677475	0.3359259	0.103329256	-0.07996275	0.2524137	-0.17246045	0.23033443	0.15153445	-0.7274566	-0.11191519	0.14519334	-0.2544163	0.33019507	0.4875849	0.027974322	0.11166618	-0.92933327	0.2992148	0.33001584	-0.36574832	-0.0932756	-0.029099248	-0.51834214	-0.34199163	-0.6985326	0.13873833	0.21415995	0.21818377	-0.042433675	-0.6009833	-0.07413901	0.406051	-0.24772625	-0.14462852	-0.27543256	0.19084646	0.06023484	0.011267345	-0.14611791	0.1196796	0.10243457	0.06706157	-0.07166665	0.12798433	-0.11973496	-0.0013663527	-0.055995215	-0.067848764	-0.38535035	0.30238664	0.13402987	-0.15897669	0.07513104	0.3061158	-0.026889814	-0.12400598	0.5529379	FMP30
5710	YPL104W	0.39900973	0.99089867	-0.039643157	-0.12053677	-0.5754345	0.521405	-0.43522483	0.2369586	0.09379866	0.022978771	0.09175993	-1.3144958	-0.90644616	-1.5674673	0.42259997	-0.858219	-0.2305548	-0.762068	0.4039128	0.15260176	-1.4766554	0.1511462	-0.5921837	0.3860111	0.07631617	0.2414987	0.32586658	0.20984058	0.5768312	0.54118	0.04760226	1.5100256	0.39808825	-0.5058824	-0.1528656	0.13060953	-0.2743693	1.3616571	-0.19904609	0.46795392	-0.64415795	0.38804612	0.8845801	-0.21239744	-0.46452764	0.05592068	-0.8452641	0.12911095	1.0981848	0.30252472	0.29039156	0.059658382	0.5493942	0.92856747	0.78861177	-1.22652	0.22385506	0.6633511	0.5275625	-0.6686913	-0.8129137	-0.7664171	-0.16434535	0.51705766	-0.81455994	-0.3697079	-0.5307694	-0.67580634	0.31253365	-0.7700414	0.57939476	1.0590641	0.8248322	-0.8693765	-0.7906209	-1.2288195	-0.68052435	0.7207244	-0.9356693	-0.44042373	0.39959955	-1.5462466	-1.313544	1.2161756	0.5554997	-0.057150688	0.1321819	-0.46414092	0.9769139	-0.9746881	0.27036616	-0.5676445	-0.43396866	-0.4724721	-0.7461726	-0.09431605	-0.59470236	-0.4947828	0.272109	-1.5204072	-0.7004584	1.1178138	-1.3144004	0.7637754	0.23089914	-0.052236844	-0.034856107	0.34224066	-1.3750808	-0.35599047	1.186883	0.8429389	0.30153796	-0.88063115	-0.6319116	-0.027607681	0.23603623	-0.36877814	0.016048582	-0.15015307	0.2717307	0.8259166	0.1487144	-0.2596277	0.98214614	-0.7181133	-0.74759483	1.0946717	MSD1
5711	YPL105C	-0.110607676	-0.74146783	0.13983747	0.14513078	0.011720151	-0.26540712	0.2492142	0.33002913	-0.35043585	0.3738421	0.23529707	-0.3240481	0.19163312	0.42951974	-0.21796615	0.6003464	0.5832441	-0.39861658	-0.10261648	0.44445693	0.34527767	0.05695574	0.33803096	0.5911931	-0.38412777	0.679036	-0.2093086	0.26164848	-0.14077817	0.57063335	-0.50819886	-0.34549597	0.20581664	0.12371332	0.3844293	-0.28141406	0.40183762	0.06707039	-0.22155048	0.03244277	0.014754785	0.73811764	0.16930616	0.071867384	0.06477876	-0.5770243	0.4683286	-0.14594191	-0.15953304	-0.018577587	-0.08712025	0.056266833	0.1020211	-0.2451794	-0.1531363	-0.48723713	-0.29492778	0.156351	0.6738886	-0.16882515	-0.1909594	-0.058724158	-0.18029638	0.10635288	-1.1835889	-0.051514465	-0.8420894	-0.14375661	-0.22374694	0.48139688	0.40759546	-0.14933726	-0.17321576	0.31896788	0.80859655	0.19815156	-0.47653723	0.2533945	0.43892744	-0.7223424	-0.09704876	-0.16546114	0.66935045	0.10329288	-0.036281437	0.5352321	0.29931954	-0.66284204	0.3925363	0.3524071	0.7980169	0.025630726	0.44866455	-0.15130222	0.07374336	-0.46059036	-0.6984219	0.21513121	0.25257367	-0.24027139	-0.51648384	-0.2054803	0.35115337	-0.15840851	-0.19582725	-0.2531243	-0.8998237	0.73327124	0.435027	0.30429858	-0.28079236	0.4475176	0.14478515	0.35191378	0.6972317	-0.40527415	0.031998552	-0.06908811	-0.61210376	0.14717774	0.72874296	-0.5927482	0.87179244	-0.15559952	-0.14363389	-0.06046823	-0.15437852	-0.21612613	SYH1
5712	YPL106C	0.8010598	0.24306996	-0.48282513	-0.56434053	0.39343375	-0.4610085	0.75208545	0.026903536	0.113504045	0.8172923	0.46113083	-1.0303009	0.99369884	-0.6553336	-0.57062835	0.56626946	0.3161808	-1.0756088	0.008507105	0.70282567	1.515293	-0.6504496	-0.5684428	-0.2705073	0.0837174	0.47696066	-0.43447614	-0.2543087	0.42079133	0.06958196	0.48529297	-0.21956669	0.51390475	-0.939993	-0.702825	-0.6808088	-0.15444608	0.5847783	-0.929671	1.0038781	0.26070735	0.6937941	0.06673383	-0.78378505	-0.70133173	-0.8112682	-0.47126508	0.08882512	0.75993097	-0.52059907	-0.77383995	-0.08023944	-0.12603106	0.048496567	0.39983258	-0.94735247	-0.2068815	-0.39247182	0.07435069	-1.5565054	0.20860976	0.07886619	-0.9776207	0.08425725	0.23359391	-0.05300842	-0.51856637	-0.06927424	-0.15504096	1.597654	0.7345343	1.1025647	0.9811088	-0.374748	-0.34954235	0.821957	0.023381015	-0.35862955	-0.1161912	-0.6459432	0.61138445	-0.23895551	-0.7528794	-0.12642822	0.6609616	0.7660947	-0.53859556	-1.2799464	1.0855919	0.8779873	-0.52237	0.11155519	-0.20416336	-0.099190526	-0.22130333	-0.20885293	-0.84461063	-0.049447693	-0.67220724	-1.6834799	-1.212031	-0.31835327	0.5296987	-0.5097169	-0.4196545	0.15550824	-0.48658746	0.1187228	-0.17783931	-0.28581	1.0163153	0.059181787	0.45714733	0.60955703	0.29864046	0.4563096	0.954328	0.14769879	-0.66390425	-0.4261417	0.33056173	-0.106589235	-0.14307843	-0.7838452	1.0822015	0.52943444	-0.08552814	-0.47516084	SSE1
5713	YPL107W	0.11328677	-0.115478255	-0.004626579	0.03345536	0.24039353	-0.55935866	0.15582287	0.17561331	0.11149718	0.23963968	-0.45224008	0.58720756	-0.33032766	0.05806625	-0.091775134	-0.27854633	0.090907454	-0.4669934	-0.31354186	-0.18417493	-0.107845135	-0.22958176	-0.0055871257	0.2930546	0.024493374	0.18656693	-0.33037108	-0.16332965	0.13978904	1.0529037	0.23440842	0.26144752	-0.092228174	-0.31083935	0.40063927	-0.2874141	0.054527387	0.4171058	-0.23199078	-0.0773086	-0.17517383	-0.38585755	0.2960316	-0.05531328	-0.08794211	-0.41423827	0.027433805	-0.3392357	0.18559124	0.42610565	-0.18776011	-0.20776331	0.07453072	-0.38442245	0.34733576	0.06914208	-0.4365907	0.20757584	0.48860604	-0.40497237	0.2896254	-0.33077368	0.19167	-0.21957627	-0.8744072	-0.12807174	-0.086151145	-0.3188171	-0.21945632	-0.17435214	0.4400341	0.16308393	-0.22189736	0.32251564	0.15336034	-0.33384606	-0.30407888	0.075817846	0.30454603	-0.16972406	-0.04408566	-0.19479486	0.11318814	-0.40788615	0.12433277	0.09540677	-0.02662126	-0.6070617	0.19197789	0.15076195	0.3018538	0.12897587	0.3219522	0.15266636	-0.19674028	-0.10329171	0.40210924	0.39739922	0.5952081	-0.69782835	0.07999164	0.5119215	0.388683	-0.028076768	0.35715085	-0.68346363	0.059085276	-4.1978845e-05	-0.010260087	-0.26422304	0.124350846	-0.08159354	-0.041713096	-0.06734155	-0.019385701	0.6431653	-0.108661294	-0.0679968	-0.47873312	-0.23339285	-7.402735e-05	-0.1361618	0.2644942	0.33565006	0.06188515	-0.02638968	-0.5613699	0.15859145	DPC25
5714	YPL108W	-0.1947012	-0.45492208	-0.5043371	-0.045880087	-0.160186	-0.25052828	-0.12775497	-0.109824255	0.4181952	0.3003388	-0.21879965	-0.25884798	-0.70066637	0.20941831	0.18957292	0.22402488	-0.1311319	-0.6675938	0.062094115	-0.059213735	0.41239038	0.02337478	0.03904454	0.10583024	0.28262442	0.52354336	0.32067424	-0.4525067	0.3867372	0.6131495	0.1483153	0.1820312	-0.537045	0.104428075	0.02970765	-0.22036916	0.3422723	0.4706855	0.6072613	0.1607509	-0.08082202	0.02605865	0.28678256	0.10574537	-0.17763284	-0.56233203	-0.3378258	0.09930883	0.16660362	0.4437835	-0.07040959	-0.17764315	0.7067786	-0.3239437	0.77674884	0.011671263	0.090216614	0.46296227	0.3024856	0.22017989	-0.05491377	-0.5213295	0.47541037	0.22060497	-0.4565951	-0.20270665	-0.62928087	-0.34370324	-0.2525502	-0.02814734	0.14367586	0.087494485	-0.21890812	0.32829925	0.09612207	-0.62753725	-0.534955	-0.11747015	0.023122992	-0.49158445	0.55303735	-0.15844145	0.23169233	-0.16275792	0.22505201	0.3176472	0.2363222	-0.43820623	0.07087886	0.13961205	-0.23219483	-0.37428585	-0.16132985	-0.32711974	-0.18511975	-0.19241859	-0.5621819	0.35027787	0.14304446	-0.76641786	-0.085049346	0.07760509	0.22866984	0.06412107	0.15770872	-0.10980826	0.14788067	-0.032162823	-0.09399284	-0.4226283	0.060968425	-0.13830732	0.18035826	-0.2474336	0.034575816	-0.21435782	-0.14102404	0.2918651	-0.04447175	-0.075928874	0.22841801	-0.013941975	-0.15050441	0.45948344	0.54333776	0.23549025	-0.17340614	0.28081086	YPL108W
5715	YPL109C	-0.095801905	-0.12566642	-0.093805075	-0.25107118	-0.0623555	-0.733854	0.005431078	0.029447041	-0.59693354	-0.048530966	-0.088910885	-0.09065158	0.07190166	0.60244274	-0.6819145	-0.024778234	-0.24685243	-0.4569507	0.20633775	0.29630014	0.3277998	-0.38349476	-0.032698955	0.5252359	0.31982335	1.0009397	-0.055190016	-0.59981894	0.019303126	0.8960804	0.74304765	0.70652395	-0.124906264	-0.2629821	0.5106941	-0.10910429	0.69288385	0.23738593	-0.18548173	0.18046592	-0.045688864	0.4853283	0.60009444	-0.31718543	-0.1960481	-0.6345419	0.0916374	0.1317112	-0.16973212	0.23406748	-0.071777634	0.13370147	0.3737864	-0.11267763	0.3714435	-0.28208163	0.09271392	0.19401553	-0.031905472	-0.2567933	0.21995223	-0.4002883	-0.038355347	0.4134204	-0.36613998	-0.27325374	-0.5879394	-0.004344047	-0.058715794	0.062281	0.7336012	0.54967177	0.38123265	0.35021293	-0.0656473	0.18276466	0.026567312	0.51054174	0.036511637	-0.32624212	0.19191957	0.39073503	-0.41006833	0.11913883	0.4462785	-0.0591484	-0.03063402	-0.8780105	-0.04536616	0.06176739	-0.2833789	-0.19966751	-0.6110981	-0.08296724	-0.25920194	-0.121055014	0.42247143	0.16334304	0.018494386	-0.105279654	-0.74792844	0.103816584	0.47829753	0.2106989	0.49587253	-0.22313741	0.17094384	-0.2629152	0.26052877	-0.2839962	0.53674704	0.09100968	0.14729397	0.21298388	-0.19643049	-0.11253274	-0.1833303	0.018826969	-0.16908582	-0.1980755	0.5156038	-0.37551814	-0.20949559	0.0986068	0.016365035	0.10134395	0.42662334	0.5965483	MCO76
5716	YPL110C	0.083793096	-0.18929061	0.024592856	0.6061126	-0.44057402	0.24124813	0.34707123	0.15305941	0.37957937	0.074633725	-0.23760153	-0.8170495	0.33797714	0.09544863	0.13399056	0.06052413	-0.07080955	-0.028216127	-0.03975604	0.41003853	-0.1625277	-0.119853966	-0.05787695	-0.35209405	0.13005807	0.49842542	0.0058053383	0.09466401	0.41810474	0.20023233	-0.009389212	0.22527486	-0.43559757	-0.48357448	0.50837517	-0.1771462	0.40004787	0.20809072	0.31074718	0.27036524	-0.18710198	0.37039143	-0.13641746	-0.6291016	-0.3071025	-0.71825165	-0.40845004	0.15614349	0.47508472	0.90747637	0.293174	0.26096573	0.05909006	-0.18936023	-0.2427585	-0.32074755	-0.5961188	0.19889954	0.16897078	-0.6181562	0.48567632	-0.70819634	0.011458831	0.6379086	-0.19846778	-0.07010683	0.06302152	-0.25963005	0.0016932619	0.20251644	0.35081515	0.24196924	-0.30388132	0.1125907	-0.35143885	0.6595347	-0.3411485	0.33349136	0.27955034	-0.52191496	0.1534491	0.14970507	-0.003645921	0.122676864	0.41330945	0.021426657	0.6295587	-0.4534395	-0.19487184	0.7270322	-0.288927	-0.12818958	0.20828961	-0.20753685	-0.30666322	-0.38659465	0.11746593	-0.22928795	0.10247	-0.39111564	-0.22434679	-0.2565864	0.43378988	0.23409742	-0.086320825	-0.2547821	0.14200583	-0.16031724	-0.03918648	0.13364579	0.42884037	-0.17304069	0.37861624	-0.010492801	0.17502351	-0.37738135	-0.1998225	-0.31123915	0.4678526	-0.42401898	-0.04878562	-0.26107413	0.30892128	-0.20214552	0.3586603	-0.44676256	0.05225811	0.40472257	GDE1
5717	YPL111W	-0.2096284	-0.021084577	-0.2909699	0.24986687	0.29387784	0.19669333	0.39653358	0.40640154	0.0155247515	0.324222	-0.17946196	-0.20262322	-0.57441956	-0.2675224	0.25286585	-0.07892196	-0.35720682	-0.8698212	0.12420782	-0.21560717	-0.3057451	0.15178056	-0.045535047	0.4443414	0.1488728	0.897383	-0.14186539	0.1664017	-0.07015026	0.53867227	-0.15259266	0.539329	-0.4947522	-0.3453298	0.25711292	-0.03599877	0.58736295	0.46110615	0.31201977	0.5200121	-0.14104667	0.1894228	0.20013613	-0.8232473	-0.17944147	-0.088525966	-0.20963994	-0.072707646	-0.21081571	0.087632224	-0.091692016	-0.24330917	0.36558366	0.30623242	0.10188326	-0.47514594	-0.22764769	-0.08895875	0.49978405	-0.0896253	-0.0936396	-0.5464809	-0.20617388	-0.08620553	-0.45712247	0.41216406	-0.09702351	-0.14975676	0.6188611	-0.61902785	0.42292568	0.5540361	0.7435653	-0.4033588	0.11855739	-0.34031174	-0.47986302	0.5833527	-0.026867786	-0.59498024	0.28020576	-0.21475992	-0.48814756	0.37249374	0.52054447	0.26177523	0.21803647	-0.32513523	0.18303597	0.49747476	0.2006766	0.3561915	-0.41564274	-0.22335385	0.009205694	0.12752439	-0.2890286	0.4088106	-0.09836506	-0.7129404	-0.33197165	0.07435222	-0.3351103	-0.010714536	0.09471021	-0.36817554	-0.42229292	0.36273947	-0.33992106	-0.08738075	0.705576	0.38601905	-0.06268661	-0.3904053	-0.3472671	-0.48553443	0.2461717	-0.3355237	-0.6105493	-0.43678626	0.80204266	-0.17421234	0.09486597	0.22162017	0.0011051524	-0.45641956	-0.585632	0.22403924	CAR1
